-34.6036844,-58.3815591,"CABA"
-34.6036844,-58.3815591,"CABA"
-22.8742263,-43.4685442,"Rio de Janeiro"
21.7216385,71.957917,"Shihor"
-18.9146078,-48.2753801,"Uberlândia"
-19.9166813,-43.9344931,"Belo Horizonte"
-23.5505199,-46.6333094,"São Paulo"
-22.8858975,-43.1152211,"Niterói"
-22.8858975,-43.1152211,"Niterói"
-31.3301424,-54.1004622,"Bagé"
-23.2987827,-45.9662542,"Jacareí"
33.4509895,-79.5262697,"Andrews"
-22.9068467,-43.1728965,"Rio de Janeiro"
-22.9068467,-43.1728965,"Rio de Janeiro"
-31.3913921,-58.017434,"Concordia"
-3.1986664,-52.2104006,"Altamira"
-38.8766081,-62.0707813,"Punta Alta"
-51.5843985,-72.2135521,"Veintiocho de Noviembre"
-34.6036844,-58.3815591,"CABA"
-31.6106578,-60.697294,"Santa Fe"
-34.6036844,-58.3815591,"CABA"
-31.4200833,-64.1887761,"Córdoba"
19.8761653,75.3433139,"Aurangabad"
-31.3254507,-64.293454,"Córdoba"
-8.3928622,-74.5826166,"Pucallpa"
-19.9411645,-43.9310062,"Belo Horizonte"
51.5135872,7.4652981,"DO"
14.640498,121.0366438,"QC"
-27.3621374,-55.9008746,"Posadas"
-19.9161508,-44.0808763,"Contagem"
-23.5505199,-46.6333094,"São Paulo"
33.9969839,77.6450215,"Matho"
-27.0431973,-55.2270686,"Jardín América"
-34.6036844,-58.3815591,"CABA"
43.2630126,-2.9349852,"Bilbao"
-36.8937167,-60.3233499,"Olavarría"
10.4805937,-66.9036063,"CCS"
-29.1448193,-59.6435242,"Reconquista"
-22.5112498,-43.1779306,"Petrópolis"
-32.7021934,-57.6382382,"Young"
17.0594169,-96.7216219,"Oaxaca"
17.989456,-92.9475061,"Villahermosa"
7.190708,125.455341,"Davao City"
-22.7561319,-43.4607419,"Nova Iguaçu"
-28.0543419,-56.0139884,"Gobernador Virasoro"
-31.4200833,-64.1887761,"Córdoba"
-29.2293516,-53.6827015,"Júlio de Castilhos"
38.7080002,-9.1542835,"Lisboa"
10.0764836,-69.3100563,"Barquisimeto"
-21.2001578,-41.8803055,"Itaperuna"
4.9030522,114.939821,"BSB"
-34.7040787,-58.3205986,"Wilde"
-31.6106578,-60.697294,"Santa Fe"
-34.6036844,-58.3815591,"CABA"
-34.6036844,-58.3815591,"CABA"
-19.9166813,-43.9344931,"Belo Horizonte"
-34.9204948,-57.9535657,"La Plata"
-34.6036844,-58.3815591,"CABA"
-25.2637399,-57.575926,"Asuncion"
-34.6036844,-58.3815591,"CABA"
-22.9068467,-43.1728965,"Rio de Janeiro"
19.4791963,-70.6930568,"Stgo"
-21.0403074,-40.8388248,"Marataízes"
34.0653207,-118.5505894,"Los Angeles"
30.6991277,-91.1503309,"Zachary"
-34.6036844,-58.3815591,"CABA"
-19.9166813,-43.9344931,"Belo Horizonte"
-34.6036844,-58.3815591,"CABA"
32.6745272,-114.6564029,"Yuma"
-22.0804966,-54.793886,"Itaporã"
44.3139974,-93.2986106,"Faribault"
-17.255277,-40.5783148,"Umburatiba"
32.2122924,-93.2647518,"Ringgold"
-34.6036844,-58.3815591,"CABA"
-34.695385,-58.3320999,"Villa Domínico"
-34.6036844,-58.3815591,"CABA"
-34.6036844,-58.3815591,"CABA"
-34.6263189,-58.457106,"CABA"
36.7276519,-4.3991684,"Málaga"
-34.6994795,-58.3920795,"Lanús Oeste"
-34.6036844,-58.3815591,"CABA"
13.6682174,100.614025,"กทม"
